Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,R Detrended,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,Pjan U,Pfeb U,Pmar U,Papr U,Pmay U,June U,July U,August U,September U,October U,November U,December U,January U,February U,March U,April U,May U,Pjan V,Pfeb V,Pmar V,Papr V,Pmay V,June V,July V,August V,September V,October V,November V,December V,January V,February V,March V,April V,May V,PJanuary Discharge,PFebruary Discharge,PMarch Discharge,PApril Discharge,PMay Discharge,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,January Discharge,February Discharge,March Discharge,April Discharge,May Discharge,Avg Discharge,Pjan MSLA,Pfeb MSLA,Pmar MSLA,Papr MSLA,Pmay MSLA,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,,,,,,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
576,2012,5.5,36_11,36,28.6426,-90.6259,,1,0.973333333,NA,2007,0.973,,2.02,55,0.2,26.59121677,0.326,,26.59121677,,,-4.0600015,-1.9400015,-4.4000015,-2.7100015,-5.1000015,-1.7300015,-0.2000016,-2.4200015,-3.5300015,-5.2800015,-3.0100015,-1.9200015,-3.6500015,-2.0400015,-2.6400015,-3.0100015,-2.5700015,-1.0000016,-0.5800016,0.8199984,1.0099984,0.8299984,1.7899984,1.8699984,1.2399984,0.1299984,-2.0800015,-1.8900015,1.3599984,-1.2400015,1.8399984,1.9599984,2.2899984,3.8199983,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,0.0011,-0.063,-0.0658,-0.0078,0.0668,0.0887,0.0464,0.0703,0.1099,0.1729,0.081,-0.0349,0.0544,-0.0702,-0.095,-0.0304,0.0051,-6.70300007,-8.84500027,-6.00899982,-4.42000008,-2.50600004,-6.41599989,-1.31500006
577,2012,5.5,36_11,36,28.6426,-90.6259,,2,0.296666667,1.0920245,2008,1.270,0.304794521,2.02,55,0.2,34.64338782,0.717,0.302813185,8.052171042,,,-3.6500015,-2.0400015,-2.6400015,-3.0100015,-2.5700015,-1.7200015,-0.9800016,1.0999984,-5.2800015,-4.7500015,-2.1100015,-1.6900015,-0.4100016,-3.1200015,-3.4300015,-2.4000015,-2.3500015,-1.2400015,1.8399984,1.9599984,2.2899984,3.8199983,2.5199984,1.6699984,1.1699984,-0.3400016,-2.6100015,-0.6700016,1.9399984,0.2999984,2.3799984,2.7699984,2.9399984,1.9099984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0544,-0.0702,-0.095,-0.0304,0.0051,0.0505,0.149,0.0486,0.1627,0.1726,0.0789,-0.0126,-0.0846,-0.0649,0.0011,-0.0409,0.0111,-12.3739996,-6.17600012,-6.49900007,0.193000004,-4.45300007,0.282999992,-3.73099995
578,2012,5.5,36_11,36,28.6426,-90.6259,,3,0.21,0.8181818,2009,1.480,0.165354331,2.02,55,0.2,40.34323923,1.128,0.164529273,5.699851412,,,-0.4100016,-3.1200015,-3.4300015,-2.4000015,-2.3500015,0.4799984,1.4699984,-0.6000016,-1.1400015,-2.1800015,-3.3000015,-2.3000015,-0.6800016,-0.8400016,1.0899984,-4.0600015,-2.4600015,0.2999984,2.3799984,2.7699984,2.9399984,1.9099984,1.3399984,2.1899984,0.5799984,0.8999984,1.5099984,-3.4100015,-0.4700016,-1.7000015,-2.8200015,-0.5800016,2.0199984,3.1499984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0846,-0.0649,0.0011,-0.0409,0.0111,0.0872,0.076,0.1028,0.1879,0.1744,0.2056,0.1002,-0.0072,-0.0307,-0.0725,-0.0448,-0.0132,-9.9659996,-8.38899994,-7.41200018,-0.765999973,-1.70899999,-5.66300011,1.54100001
579,2012,5.5,36_11,36,28.6426,-90.6259,,4,0.26,1.0758621,2010,1.740,0.175675676,2.02,55,0.2,47.40019812,1.824,0.174922962,7.056958891,,,-0.68000156,-0.84000156,1.0899984,-4.06000148,-2.46000152,-3.1100015,-3.55000149,0.08999842,-5.53000145,-1.64000154,-2.40000152,-0.30000157,-0.62000156,-1.80000153,-2.10000153,-3.04000151,-3.0900015,-1.7000015,-2.8200015,-0.5800016,2.0199984,3.1499984,2.8299984,1.7499984,1.2199984,0.6699984,-2.0000015,0.6399984,-1.0900015,-1.2200015,1.2099984,2.4899984,4.2699983,2.5699984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0072,-0.0307,-0.0725,-0.0448,-0.0132,0.0742,0.1217,0.1476,0.1467,0.1744,0.0643,-0.0573,-0.1246,-0.1126,-0.0505,-0.0571,-0.0395,-4.24499989,-4.56500006,-0.565999985,-5.6880002,-2.88000011,-0.453000009,-4.6329999
580,2012,5.5,36_11,36,28.6426,-90.6259,,5,0.23,1.0147059,2011,1.970,0.132183908,2.02,55,0.2,53.64289252,2.637,0.131701863,6.242694403,,,-0.6200016,-1.8000015,-2.1000015,-3.0400015,-3.0900015,-2.6300015,-0.9100016,0.6499984,-2.0900015,-4.0500015,-2.6200015,-3.3500015,-0.8400016,-3.3400015,-3.3900015,-2.4400015,-1.8700015,-1.2200015,1.2099984,2.4899984,4.2699983,2.5699984,2.1599984,1.2799984,0.2299984,-0.2100016,-3.7800015,-0.3400016,-0.1300016,2.0499984,0.5599984,3.4799983,1.0899984,0.3699984,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1246,-0.1126,-0.0505,-0.0571,-0.0395,-0.0054,0.0873,0.1034,0.073,0.0631,0.1099,0.1067,0.0008,-0.021,0.0084,0.0373,0.0569,-10.4230003,-10.2410002,-8.92399979,-0.432000011,-9.21700001,1.02699995,-1.926
581,2012,5.5,36_11,36,28.6426,-90.6259,2.796,5.5,0.05,NA,2012,2.020,0.025380711,2.02,55,0.2,55,2.840,0.025298924,1.357107479,,,-0.84000156,-3.3400015,-3.3900015,-2.44000152,-1.87000153,-1.90000153,0.06999842,-0.12000157,-2.17000153,-2.18000153,-2.13000153,-1.46000154,-3.1600015,-1.14000155,-1.09000155,-4.48000147,-3.1500015,2.04999838,0.55999841,3.47999835,1.0899984,0.36999842,1.0499984,1.2499984,1.74999839,0.03999843,-2.43000152,-2.44000152,0.75999841,0.35999842,1.1199984,-0.60000156,2.15999838,1.71999839,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,0.0008,-0.021,0.0084,0.0373,0.0569,0.1176,0.1549,0.1714,0.1556,0.1151,0.1421,0.0204,-0.0031,-0.0326,0.0298,0.0452,0.0546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
582,2012,5.5,36_35,36,28.6426,-90.6259,,1,0.833333333,NA,2007,0.833,,1.90,54,0.2,23.73926757,0.232,,23.73926757,,,-4.0600015,-1.9400015,-4.4000015,-2.7100015,-5.1000015,-1.7300015,-0.2000016,-2.4200015,-3.5300015,-5.2800015,-3.0100015,-1.9200015,-3.6500015,-2.0400015,-2.6400015,-3.0100015,-2.5700015,-1.0000016,-0.5800016,0.8199984,1.0099984,0.8299984,1.7899984,1.8699984,1.2399984,0.1299984,-2.0800015,-1.8900015,1.3599984,-1.2400015,1.8399984,1.9599984,2.2899984,3.8199983,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,0.0011,-0.063,-0.0658,-0.0078,0.0668,0.0887,0.0464,0.0703,0.1099,0.1729,0.081,-0.0349,0.0544,-0.0702,-0.095,-0.0304,0.0051,-6.70300007,-8.84500027,-6.00899982,-4.42000008,-2.50600004,-6.41599989,-1.31500006
583,2012,5.5,36_35,36,28.6426,-90.6259,,2,0.366666667,1.0679612,2008,1.200,0.44,1.90,54,0.2,34.10898896,0.684,0.436817242,10.36972139,,,-3.6500015,-2.0400015,-2.6400015,-3.0100015,-2.5700015,-1.7200015,-0.9800016,1.0999984,-5.2800015,-4.7500015,-2.1100015,-1.6900015,-0.4100016,-3.1200015,-3.4300015,-2.4000015,-2.3500015,-1.2400015,1.8399984,1.9599984,2.2899984,3.8199983,2.5199984,1.6699984,1.1699984,-0.3400016,-2.6100015,-0.6700016,1.9399984,0.2999984,2.3799984,2.7699984,2.9399984,1.9099984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0544,-0.0702,-0.095,-0.0304,0.0051,0.0505,0.149,0.0486,0.1627,0.1726,0.0789,-0.0126,-0.0846,-0.0649,0.0011,-0.0409,0.0111,-12.3739996,-6.17600012,-6.49900007,0.193000004,-4.45300007,0.282999992,-3.73099995
584,2012,5.5,36_35,36,28.6426,-90.6259,,3,0.266666667,0.9411765,2009,1.467,0.222222222,1.90,54,0.2,41.65060452,1.241,0.221103462,7.54161556,,,-0.4100016,-3.1200015,-3.4300015,-2.4000015,-2.3500015,0.4799984,1.4699984,-0.6000016,-1.1400015,-2.1800015,-3.3000015,-2.3000015,-0.6800016,-0.8400016,1.0899984,-4.0600015,-2.4600015,0.2999984,2.3799984,2.7699984,2.9399984,1.9099984,1.3399984,2.1899984,0.5799984,0.8999984,1.5099984,-3.4100015,-0.4700016,-1.7000015,-2.8200015,-0.5800016,2.0199984,3.1499984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0846,-0.0649,0.0011,-0.0409,0.0111,0.0872,0.076,0.1028,0.1879,0.1744,0.2056,0.1002,-0.0072,-0.0307,-0.0725,-0.0448,-0.0132,-9.9659996,-8.38899994,-7.41200018,-0.765999973,-1.70899999,-5.66300011,1.54100001
585,2012,5.5,36_35,36,28.6426,-90.6259,,4,0.186666667,0.8358209,2010,1.653,0.127272727,1.90,54,0.2,46.92973541,1.770,0.126748002,5.279130892,,,-0.68000156,-0.84000156,1.0899984,-4.06000148,-2.46000152,-3.1100015,-3.55000149,0.08999842,-5.53000145,-1.64000154,-2.40000152,-0.30000157,-0.62000156,-1.80000153,-2.10000153,-3.04000151,-3.0900015,-1.7000015,-2.8200015,-0.5800016,2.0199984,3.1499984,2.8299984,1.7499984,1.2199984,0.6699984,-2.0000015,0.6399984,-1.0900015,-1.2200015,1.2099984,2.4899984,4.2699983,2.5699984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0072,-0.0307,-0.0725,-0.0448,-0.0132,0.0742,0.1217,0.1476,0.1467,0.1744,0.0643,-0.0573,-0.1246,-0.1126,-0.0505,-0.0571,-0.0395,-4.24499989,-4.56500006,-0.565999985,-5.6880002,-2.88000011,-0.453000009,-4.6329999
586,2012,5.5,36_35,36,28.6426,-90.6259,,5,0.193333333,1.1836735,2011,1.847,0.116935484,1.90,54,0.2,52.39740669,2.458,0.116507609,5.467671281,,,-0.6200016,-1.8000015,-2.1000015,-3.0400015,-3.0900015,-2.6300015,-0.9100016,0.6499984,-2.0900015,-4.0500015,-2.6200015,-3.3500015,-0.8400016,-3.3400015,-3.3900015,-2.4400015,-1.8700015,-1.2200015,1.2099984,2.4899984,4.2699983,2.5699984,2.1599984,1.2799984,0.2299984,-0.2100016,-3.7800015,-0.3400016,-0.1300016,2.0499984,0.5599984,3.4799983,1.0899984,0.3699984,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1246,-0.1126,-0.0505,-0.0571,-0.0395,-0.0054,0.0873,0.1034,0.073,0.0631,0.1099,0.1067,0.0008,-0.021,0.0084,0.0373,0.0569,-10.4230003,-10.2410002,-8.92399979,-0.432000011,-9.21700001,1.02699995,-1.926
587,2012,5.5,36_35,36,28.6426,-90.6259,2.752,5.5,0.056666667,NA,2012,1.903,0.030685921,1.90,54,0.2,54,2.689,0.030585355,1.602593306,,,-0.84000156,-3.3400015,-3.3900015,-2.44000152,-1.87000153,-1.90000153,0.06999842,-0.12000157,-2.17000153,-2.18000153,-2.13000153,-1.46000154,-3.1600015,-1.14000155,-1.09000155,-4.48000147,-3.1500015,2.04999838,0.55999841,3.47999835,1.0899984,0.36999842,1.0499984,1.2499984,1.74999839,0.03999843,-2.43000152,-2.44000152,0.75999841,0.35999842,1.1199984,-0.60000156,2.15999838,1.71999839,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,0.0008,-0.021,0.0084,0.0373,0.0569,0.1176,0.1549,0.1714,0.1556,0.1151,0.1421,0.0204,-0.0031,-0.0326,0.0298,0.0452,0.0546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
588,2012,5.5,58_14,58,28.65,-91.917,,1,0.88,NA,2007,0.880,,2.01,62,0.2,27.28436098,0.352,,27.28436098,,,-3.840001,-2.700002,-4.830001,-3.390001,-5.190001,-2.620002,-1.660002,-3.020002,-3.880001,-4.350001,-3.070002,-1.920002,-4.050001,-2.710002,-3.050002,-3.750001,-3.470001,-1.7800015,-0.5100016,1.9399984,1.4899984,2.2799984,3.8999983,3.8699983,1.9199984,0.7799984,-2.0200015,-0.5300016,1.5299984,-1.5800015,2.2699984,2.5999984,2.7799984,4.6599983,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0078,-0.097,-0.084,0.002,0.0441,0.058,0.0837,0.119,0.126,0.1445,0.0802,-0.008,0.0176,-0.04,-0.0982,-0.0467,-0.0227,-6.70300007,-8.84500027,-6.00899982,-4.42000008,-2.50600004,-6.41599989,-1.31500006
589,2012,5.5,58_14,58,28.65,-91.917,,2,0.32,0.9893664,2008,1.200,0.363636364,2.01,62,0.2,37.14442413,0.882,0.361381495,9.860063154,,,-4.0500015,-2.7100015,-3.0500015,-3.7500015,-3.4700015,-2.2400015,-2.2300015,-0.2400016,-4.3100015,-4.7100015,-2.6700015,-2.1100015,-0.9100016,-4.0000015,-3.5400015,-3.3000015,-2.8900015,-1.5800015,2.2699984,2.5999984,2.7799984,4.6599983,4.2599983,2.9299984,2.6499984,-1.1600015,-2.0000015,0.1499984,1.7799984,0.3499984,3.0599984,2.6799984,2.9399984,2.6099984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0176,-0.04,-0.0982,-0.0467,-0.0227,0.0548,0.1574,-0.0018,0.2379,0.1843,0.0805,0.0493,-0.0689,-0.0627,-0.0143,-0.0501,-0.0126,-12.3739996,-6.17600012,-6.49900007,0.193000004,-4.45300007,0.282999992,-3.73099995
590,2012,5.5,58_14,58,28.65,-91.917,,3,0.293333333,1.0394505,2009,1.493,0.244444444,2.01,62,0.2,46.18281536,1.688,0.243331037,9.038391225,,,-0.9100016,-4.0000015,-3.5400015,-3.3000015,-2.8900015,-0.8900016,0.4399984,-1.1900015,-1.0200016,-2.7800015,-3.5000015,-2.3200015,-1.5900015,-1.7700015,-0.1000016,-4.6100015,-3.0200015,0.3499984,3.0599984,2.6799984,2.9399984,2.6099984,3.1699984,3.6299983,2.0299984,0.7299984,2.4999984,-3.0600015,-1.4400015,-1.7300015,-2.9100015,0.1199984,2.6599984,4.0899983,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0689,-0.0627,-0.0143,-0.0501,-0.0126,0.0682,0.1023,0.1035,0.1878,0.126,0.1568,0.0679,-0.0395,-0.0025,-0.0562,-0.0708,-0.0135,-9.9659996,-8.38899994,-7.41200018,-0.765999973,-1.70899999,-5.66300011,1.54100001
591,2012,5.5,58_14,58,28.65,-91.917,,4,0.233333333,0.9511017,2010,1.727,0.15625,2.01,62,0.2,53.37244474,2.597,0.15567759,7.189629383,,,-1.5900015,-1.7700015,-0.1000016,-4.6100015,-3.0200015,-3.6000015,-4.3800015,-0.7300016,-5.6400014,-1.6800015,-2.2300015,-1.1900015,-1.5900015,-2.1700015,-2.7800015,-3.9400015,-4.2800015,-1.7300015,-2.9100015,0.1199984,2.6599984,4.0899983,3.9399983,2.8899984,1.7899984,1.2699984,-0.7300016,1.2199984,0.4299984,-1.2000015,1.3799984,2.2999984,5.2299983,4.0699983,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0395,-0.0025,-0.0562,-0.0708,-0.0135,0.1028,0.1156,0.1525,0.1629,0.126,0.0885,-0.0389,-0.1134,-0.0959,-0.0535,-0.0904,-0.0321,-4.24499989,-4.56500006,-0.565999985,-5.6880002,-2.88000011,-0.453000009,-4.6329999
592,2012,5.5,58_14,58,28.65,-91.917,,5,0.216666667,1.0202603,2011,1.943,0.125482625,2.01,62,0.2,60.04852917,3.690,0.125084853,6.676084427,,,-1.5900015,-2.1700015,-2.7800015,-3.9400015,-4.2800015,-3.2700015,-1.3800015,-0.3100016,-2.2000015,-3.7400015,-2.3900015,-3.2100015,-1.2300015,-3.6400015,-3.5700015,-3.2500015,-2.3300015,-1.20000155,1.3799984,2.29999837,5.22999831,4.06999834,3.56999835,2.78999836,1.56999839,0.11999842,-2.13000153,0.36999842,-0.08000157,2.19999838,0.08999842,3.73999834,2.30999837,1.51999839,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1134,-0.0959,-0.0535,-0.0904,-0.0321,0.0416,0.1241,0.0969,0.0714,0.1059,0.1146,0.0862,-0.0082,-0.011,0.0042,0.0026,0.0409,-10.4230003,-10.2410002,-8.92399979,-0.432000011,-9.21700001,1.02699995,-1.926
593,2012,5.5,58_14,58,28.65,-91.917,3.47,5.5,0.063333333,NA,2012,2.007,0.032590051,2.01,62,0.2,62,4.058,0.032498229,1.951470833,,,-1.2300015,-3.6400015,-3.5700015,-3.2500015,-2.3300015,-2.2200015,-0.7000016,-0.4600016,-2.3200015,-2.6100015,-2.4000015,-1.9000015,-3.0700015,-2.0500015,-2.0500015,-4.6600015,-3.7200015,2.19999838,0.08999842,3.73999834,2.30999837,1.51999839,1.43999839,3.03999836,2.57999837,0.71999841,-0.97000155,-1.47000154,1.0199984,-0.16000157,0.72999841,0.15999842,1.67999839,2.84999836,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,-0.0082,-0.011,0.0042,0.0026,0.0409,0.1078,0.1735,0.2008,0.1891,0.1186,0.1087,0.0385,0.0033,-0.0404,0.0412,0.0311,0.0387,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
594,2012,5.5,80_02,80,#N/A,#N/A,,1,1.09,NA,2007,1.090,,1.93,54,0.2,30.62489181,0.496,,30.62489181,,,-2.02000153,0.32999842,-1.77000153,-0.51000156,-2.81000151,0.51999841,1.92999838,0.16999842,-2.14000153,-2.89000151,-0.83000156,-0.53000156,-2.01000153,-0.15000157,-1.13000155,-1.20000155,-0.01000157,-1.2100015,-0.1400016,1.6199984,0.5399984,1.5599984,1.8599984,1.2999984,0.7999984,-0.2400016,-1.0900015,-0.9800016,1.1899984,-1.2200015,1.6699984,2.0399984,1.8799984,3.0699984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0547,-0.086,-0.0857,-0.0228,0.0418,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005,0.0038,-0.0394,-0.0317,-0.0243,0.0226,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
595,2012,5.5,80_02,80,#N/A,#N/A,,2,0.27,1.0560626,2008,1.360,0.247706422,1.93,54,0.2,38.16825342,0.957,0.246314719,7.543361606,,,-2.01000153,-0.15000157,-1.13000155,-1.20000155,-0.01000157,0.87999841,1.79999839,2.08999838,-3.59000149,-2.18000153,-0.31000157,-0.37000157,1.0799984,-0.82000156,-1.36000154,-0.37000157,-0.64000156,-1.2200015,1.6699984,2.0399984,1.8799984,3.0699984,2.2699984,1.3999984,0.5199984,-0.4000016,-1.6000015,-0.3800016,1.1699984,0.2999984,1.6199984,2.0699984,2.2399984,1.7999984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0038,-0.0394,-0.0317,-0.0243,0.0226,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363,-0.0412,-0.0715,-0.0192,0.014,0.0482,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
596,2012,5.5,80_02,80,#N/A,#N/A,,3,0.193333333,0.8868502,2009,1.553,0.142156863,1.93,54,0.2,43.56967284,1.419,0.141516023,5.401419422,,,1.0799984,-0.8200016,-1.3600015,-0.3700016,-0.6400016,2.6899984,3.0099984,0.8099984,-0.4800016,-0.2000016,-1.1100015,-1.1100015,0.6999984,0.3299984,1.6899984,-1.6700015,-0.6100016,0.2999984,1.6199984,2.0699984,2.2399984,1.7999984,1.0999984,1.8999984,0.4199984,0.7099984,0.6899984,-2.5600015,-1.0300016,-1.6400015,-2.6300015,-0.3800016,2.1599984,2.5299984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0412,-0.0715,-0.0192,0.014,0.0482,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639,-0.0118,-0.0698,-0.0673,-0.0515,-0.0005,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
597,2012,5.5,80_02,80,#N/A,#N/A,,4,0.186666667,1.0351201,2010,1.740,0.120171674,1.93,54,0.2,48.78483642,1.987,0.119697102,5.21516358,,,0.6999984,0.3299984,1.6899984,-1.6700015,-0.6100016,0.2799984,-0.3700016,1.3499984,-2.5400015,0.5399984,-0.7700016,0.5799984,0.5399984,0.1099984,-0.3200016,-0.4300016,-0.3500016,-1.6400015,-2.6300015,-0.3800016,2.1599984,2.5299984,2.1499984,1.1499984,0.2699984,0.2399984,-1.2700015,0.3999984,-1.0400016,-1.2400015,1.2799984,1.5799984,3.8799983,2.3199984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0118,-0.0698,-0.0673,-0.0515,-0.0005,0.0729,0.1088,0.1245,0.1746,0.1695,0.0876,-0.0186,-0.0874,-0.1069,-0.0309,-0.0681,-0.0143,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
598,2012,5.5,80_02,80,#N/A,#N/A,,5,0.146666667,1.0280374,2011,1.887,0.084291188,1.93,54,0.2,52.88246495,2.527,0.083993897,4.097628527,,,0.5399984,0.1099984,-0.3200016,-0.4300016,-0.3500016,0.8399984,1.6399984,1.8999984,-0.6200016,-1.9800015,-1.1000015,-1.7400015,1.0899984,-1.5100015,-1.2300015,-0.3600016,0.1399984,-1.24000155,1.2799984,1.57999839,3.87999834,2.31999837,1.98999838,1.2599984,-0.08000157,-0.40000156,-1.99000153,0.25999842,-0.17000157,1.85999838,-0.20000157,2.85999836,0.87999841,0.58999841,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.0874,-0.1069,-0.0309,-0.0681,-0.0143,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831,0.0462,0.0101,0.0332,0.0359,0.0501,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
599,2012,5.5,80_02,80,#N/A,#N/A,2.68,5.5,0.04,NA,2012,1.927,0.021201413,1.93,54,0.2,54,2.689,0.021132431,1.117535053,,,1.089998,-1.510002,-1.230002,-0.3600016,0.1399984,-0.6900016,2.479998,1.229998,-0.3100016,-1.57394E-06,-0.6000016,-0.1000016,-1.040002,-0.1300016,0.7199984,-2.560002,-0.6800016,1.85999838,-0.20000157,2.85999836,0.87999841,0.58999841,0.38999842,1.3499984,1.1799984,0.17999842,-1.54000154,-1.73000154,0.70999841,0.23999842,-0.06000157,-0.50000156,1.39999839,1.86999838,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,0.0462,0.0101,0.0332,0.0359,0.0501,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627,0.0266,-0.0177,0.0243,0.0272,0.0558,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
